FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.47	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.78	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.1.shaPRS	score.grid.2.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.17.shaPRS	score.grid.24.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.31.shaPRS	score.grid.32.shaPRS	score.grid.33.shaPRS	score.grid.40.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.46.shaPRS	score.grid.47.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.61.shaPRS	score.grid.62.shaPRS	score.grid.69.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.76.shaPRS	score.grid.77.shaPRS	score.grid.78.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS000055	PGS000074	PGS000146	PGS000147	PGS000148	PGS000149	PGS000150	PGS000151	PGS000154	PGS000367	PGS000368	PGS000369	PGS000370	PGS000371	PGS000372	PGS000373	PGS000374	PGS000375	PGS000720	PGS000734	PGS000765	PGS000785	PGS000801	PGS000802	PGS001776	PGS001802	PGS002013	PGS002252	PGS002265	PGS002742	PGS002743	PGS002744	PGS002758	PGS003386	PGS003395	PGS003431	PGS003432	PGS003433	PGS003434	PGS003435	PGS003436	PGS003439	PGS003739	PGS003760	PGS003850	PGS003851	PGS003852	PGS003979	PGS004240	PGS004243	PGS004300	PGS004302	PGS004303	PGS004445	PGS004515	PGS004580	PGS004586	PGS004689	PGS004880	PGS004904	PGS004912	PHENO
VN_02_01_0511	VN_02_01_0511	0.839357	0.557406	0.573498	0.493102	0.222514	0.0656426	-0.0127214	-0.0520118	-0.0639789	-0.0841328	0.55172	0.574257	0.869193	0.570637	0.318902	0.382763	0.753366	0.436333	0.192466	0.0212893	-0.0732544	-0.13813	-0.153519	0.355311	-0.0116815	0.568324	0.569142	0.852079	0.641029	0.369924	0.184776	0.0175745	0.510082	0.258017	0.114619	0.0516198	0.00871556	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	-0.0305046	0.779247	0.295389	0.355681	0.103003	0.804497	0.827563	0.581402	0.421796	0.280882	0.200679	0.161209	0.294676	0.235514	0.200332	0.558744	0.464271	0.610068	0.427065	0.289098	0.194868	0.144899	0.413025	0.292226	0.212598	0.17617	0.161182	0.456359	0.780547	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	0.54363	-1.41398	-0.0991825	-0.0235666	-1.24645	0.461755	-0.227236	0.165885	0.190519	-0.156579	0.377951	0.0402194	0.117778	0.103322	0.0955181	0.137616	0.0917321	0.0563353	0.0560367	0.0475982	0.0565454	0.0554907	0.11846	0.0902441	0.132402	0.101536	0.1581436253748	2.99185702	2.61552223	-3.77585963	6.4015512	-0.098012	6.74712	2.47518	17.0	2.103	3.28091	29.0	9.0	18.5106	4.2236	4.2236	4.3714	4.5696	1.43999	1.67721	0.0536811	0.426	0.00858196	5.454	4.0684	4.0684	511.67	1.909	2.285	4.33962	0.202942	0.00583724	6.953	5.2213	6.245	6.58	6.322	-0.961125	0.422491	0.190118	0.052404	-0.821629	-0.731335	0.434987	3.33098	4.20992	5.2213	4.585	1.63422	0.523	0.0291414	-0.00909198	-0.0413106	4.61746	4.33498	0.223752	0.0456202	0.0657656	-0.302073	-0.0236219	-0.0933564	-8.623	-0.40239	0.123073	7.14	-0.5845	0
VN_02_01_0519	VN_02_01_0519	0.0214529	-0.131731	-0.173663	-0.246459	-0.0432518	-0.0338083	-0.0554262	-0.0546023	-0.0706055	-0.0782344	-0.14327	-0.189176	0.0547253	-0.00223243	-0.0349622	-0.116789	0.0796858	-0.0251698	-0.0952388	-0.103453	-0.149785	-0.161529	-0.185859	-0.223279	-0.0006632	-0.129381	-0.167398	0.108583	0.0551072	0.0408674	0.0212073	-0.00332982	0.0776835	0.0337394	0.00581683	-0.00377555	0.00479309	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	-0.0175753	0.163007	-0.566014	-0.736948	0.100155	-0.313652	0.0705404	0.0808418	0.119959	0.131475	0.132432	0.159401	0.178056	0.165558	0.177374	-0.485045	-0.654934	-0.00405521	0.0590738	0.0981928	0.103418	0.110488	0.112471	0.135554	0.142031	0.142576	0.147706	-0.519313	-0.304521	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-0.457086	-1.41025	0.0575527	0.0730486	-1.41073	0.823436	-0.480065	0.0462046	0.165258	-0.45938	0.426012	-0.0793164	0.0385723	0.0386877	-0.0404014	0.0948423	-0.046497	-0.0120961	-0.0346289	-0.0596515	-0.0179835	-0.105149	0.0103384	0.0443762	-0.0213965	0.0754771	-0.7258551212136	-1.09818464	-1.6550716	-6.67581342	5.99165504	-0.831147	5.92931	1.56096	15.0	2.344	2.71937	20.0	6.0	15.4149	3.4969	3.4969	3.6383	3.9287	1.15902	1.51447	0.0138024	-0.6143	-0.117759	4.777	3.3604	3.3604	442.42	1.544	2.481	3.72258	-0.533483	-0.0119639	6.3014	4.4433	4.646	5.877	5.16	-1.0668	0.609215	0.25175	0.0637945	-0.959849	-1.01864	0.26537	-1.36027	3.49308	4.4433	3.79	2.60077	-0.273	-0.0359356	0.168039	-0.0520682	3.89248	3.35292	-0.0661079	-0.0945511	-0.17147	-0.136651	-0.0106264	-0.229045	-12.596	-0.676969	0.202184	6.301	-1.8658	0
VN_02_01_0524	VN_02_01_0524	0.673046	0.668612	0.753057	0.707306	0.212652	0.0906096	0.0273441	0.00644377	-0.0102115	-0.0148628	0.67364	0.710354	0.683554	0.480984	0.293534	0.621216	0.577843	0.351306	0.174759	0.0624986	0.0104114	-0.0367053	-0.0558164	0.685173	0.0016461	0.668742	0.749635	0.721961	0.481654	0.302381	0.145193	0.0227078	0.394829	0.196436	0.084728	0.0413141	0.0096673	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	-0.00405711	0.556181	0.54863	0.480485	0.0341358	0.781205	0.675812	0.469976	0.289327	0.1713	0.0782019	0.0482903	0.120744	0.0671458	0.0576475	0.54726	0.610353	0.498403	0.319181	0.184534	0.0831617	0.0346622	0.250018	0.139081	0.056037	0.0196248	0.00417894	0.560929	0.774022	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	0.770896	-1.8683	-0.632696	-0.486518	-1.72749	-0.106144	-0.362397	-0.140202	-0.0022303	-0.329237	0.090268	-0.0261799	0.0698157	0.0559686	0.102658	0.0450136	0.0600492	0.0553959	0.0573276	0.0941657	0.0339059	0.0593582	0.0756898	0.0790101	0.119149	0.0460289	0.1973560061844	1.7466298	1.19861358	-6.00683216	6.91208115	-0.865531	6.12404	2.18003	18.0	1.987	3.37857	28.0	9.0	23.3987	3.5522	3.5522	3.7476	3.8948	1.39296	1.7299	0.0329531	-0.0319	-0.0388276	4.572	3.1813	3.1813	460.79	1.707	2.57	3.9944	-0.198557	0.00118465	6.4245	4.5635	5.404	5.849	5.441	-1.15338	0.552222	0.281591	-0.0797511	-0.888655	-0.727065	0.27956	-1.40321	4.05228	4.5635	3.573	2.14081	0.341	-0.037124	-0.265346	-0.167216	3.90372	3.55632	0.209288	-0.0707632	-0.0295822	-0.254902	-0.0207993	-0.223831	-12.53	-0.490536	-0.080372	6.414	-0.7562	0
VN_02_01_0525	VN_02_01_0525	-0.063358	0.310627	0.265323	0.164532	-0.123166	-0.172278	-0.215438	-0.234209	-0.2381	-0.248427	0.320762	0.260967	-0.0349434	-0.0994932	-0.183761	0.386876	-0.131274	-0.244358	-0.307675	-0.377789	-0.447997	-0.464459	-0.482573	0.264525	-0.134851	0.317584	0.196121	0.00108589	-0.0463279	-0.0705695	-0.10983	-0.17657	-0.0761259	-0.135764	-0.196934	-0.228382	-0.238847	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	-0.251368	0.125505	0.382347	0.389707	-0.142472	0.701747	0.280092	0.118952	-0.0154363	-0.103352	-0.149463	-0.183173	-0.149299	-0.215688	-0.248783	0.481165	0.423537	0.23359	0.112872	0.0409121	-0.00982599	-0.0488613	0.0627945	-0.013522	-0.0434066	-0.0848638	-0.0911601	0.435411	0.654721	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	0.621318	-2.35272	-0.784654	-0.72241	-2.20613	0.176839	-0.802249	-0.288029	-0.281423	-0.850756	0.0066362	-0.199565	-0.0133364	-0.0136237	-0.112213	0.0468706	-0.0329562	0.0119907	0.000140567	0.00754121	0.0125254	-0.172436	-0.0209862	0.00704302	-0.0668591	0.0216948	-0.5015025905388	-6.31565422	-9.67241553	-15.806822	-11.3880067	0.530047	7.32094	2.4224	22.0	2.264	3.88527	32.0	11.0	25.3467	5.0447	5.0447	5.0897	5.3332	1.67383	2.00214	-0.0116398	-0.0163	-0.0371911	5.587	4.5782	4.5782	562.83	2.258	2.491	4.45158	-0.325852	-0.0117676	7.4204	5.6187	6.042	6.975	6.486	-0.96154	1.39852	0.192389	0.0560952	-0.507891	-0.514537	0.297874	3.81771	4.48459	5.6187	5.078	1.8991	1.024	0.152021	0.26404	-0.0556352	5.09781	4.58021	0.287382	-0.042015	0.0983352	-0.250975	-0.0217707	-0.0409006	-11.245	-0.748056	0.298764	7.176	-0.0981	0
VN_02_01_0526	VN_02_01_0526	0.81169	0.728445	0.725428	0.685395	0.263618	0.12359	0.0714758	0.034848	0.0213807	0.0228356	0.721207	0.723644	0.861146	0.61742	0.402672	0.692813	0.8225	0.519065	0.303027	0.130804	0.0498019	0.00921288	0.0297995	0.725592	0.129724	0.736571	0.715428	0.879554	0.701972	0.493035	0.320763	0.194793	0.694056	0.446767	0.30132	0.252133	0.236269	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.204806	0.435651	0.411003	0.386248	0.0546816	0.701254	0.47359	0.338498	0.243841	0.147955	0.105611	0.08885	0.159901	0.127758	0.112175	0.490448	0.469347	0.342198	0.236271	0.164711	0.10507	0.0795126	0.226491	0.156729	0.117687	0.100018	0.0897549	0.42222	0.655522	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	0.606486	-1.47415	-0.44856	0.304586	-1.28449	1.0525	-0.320699	0.00851449	0.115031	-0.297862	0.31385	0.0384463	0.0719575	0.0545637	0.131522	0.0554124	0.0784596	0.0290495	0.0331679	0.0842548	0.0146183	0.0183857	0.0322455	0.0313394	0.105156	0.00637846	0.258411059916	0.862030862	1.85574344	-0.680440684	14.9659111	0.0319257	6.38901	2.54997	17.0	2.591	4.38498	29.0	18.0	24.2592	4.3396	4.3396	4.535	4.8208	1.04728	1.65676	0.0274261	-0.5784	-0.0551764	5.192	4.1015	4.1015	506.97	2.105	1.994	4.01613	-0.335109	-0.00557069	6.7608	5.0678	5.728	6.77	6.008	-1.12544	1.15269	0.209353	-0.286026	-0.564834	-0.529267	0.306479	1.82414	4.03122	5.0678	4.614	2.1551	0.575	-0.199665	-0.513974	-0.371056	4.6255	3.95287	0.159248	-0.122676	-0.0803984	-0.157005	-0.0201727	-0.285755	-10.963	-0.765206	0.019029	7.344	-0.1301	0
VN_02_01_0527	VN_02_01_0527	0.998771	0.405581	0.424606	0.630333	0.224931	0.0936355	0.0221672	-0.0104624	-0.0198398	-0.0281774	0.369917	0.376044	1.05785	0.642837	0.351207	0.406143	0.979502	0.538363	0.273613	0.111077	0.0143785	-0.0285543	-0.0521216	0.427561	0.0317765	0.359111	0.54703	1.0545	0.679588	0.418043	0.223242	0.0812226	0.591035	0.335616	0.194183	0.124408	0.0993935	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.0671759	0.761541	0.317236	0.234503	0.157424	0.605154	0.74017	0.561356	0.444907	0.343954	0.262266	0.25007	0.397174	0.332864	0.327631	0.265843	0.395551	0.506941	0.398951	0.305064	0.236759	0.195309	0.425671	0.358872	0.286931	0.260406	0.239516	0.418314	0.592488	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	0.536068	-0.632573	0.37347	0.613885	-0.735247	1.06645	-0.0357121	0.406513	0.346577	-0.0494455	0.413969	0.0799852	0.130131	0.084193	0.148052	0.101363	0.0630666	0.0462915	0.0316008	0.0453042	0.0238385	0.0654393	0.140736	0.0737791	0.119892	0.0789244	0.7049840691984	2.31178149	1.92991733	-1.07834008	11.4861566	-0.296365	7.68608	2.44744	20.0	2.519	3.63707	30.0	11.0	21.2185	4.289	4.289	4.4304	4.6126	1.53376	1.89831	0.0383219	0.11	-0.00355146	5.249	3.9423	3.9423	575.66	1.854	2.6420000000000003	4.6089	-0.0460368	-0.000572359	7.2912	5.2878	5.619	6.816	6.02	-1.13502	0.691836	0.270949	-0.432128	-0.637496	-0.731189	0.302317	-4.00312	4.4873	5.2878	4.449	2.14145	0.782	-0.331625	-0.157732	-0.305194	4.52791	3.97914	0.347619	0.0143142	0.111819	-0.11415	-0.00862128	-0.183734	-10.51	-0.615429	0.01913	7.215	-0.2389	0
VN_02_01_0530	VN_02_01_0530	0.515033	0.866554	0.851159	0.8106	0.00348507	-0.122556	-0.184224	-0.211504	-0.221732	-0.224966	0.857039	0.83544	0.558293	0.232991	0.0298185	0.908649	0.332769	0.0292478	-0.144441	-0.25505	-0.344784	-0.3774	-0.416607	0.944384	-0.143843	0.866844	0.776591	0.575171	0.291387	0.114245	-0.0331698	-0.160311	0.169889	-0.0286921	-0.145404	-0.212543	-0.222389	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	-0.245493	0.321001	0.401307	0.478014	-0.115597	0.80871	0.426605	0.238843	0.0589563	-0.0281621	-0.115658	-0.116593	-0.0827009	-0.148357	-0.150766	0.502014	0.680603	0.345169	0.191881	0.0875551	0.0167954	-0.0161912	0.127293	0.0369839	-0.00991936	-0.0427033	-0.0512803	0.62413	0.727356	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	0.786062	-0.576029	0.43308	0.754703	-0.489654	1.24274	-0.306244	0.0976337	0.193854	-0.289154	0.35616	-0.124947	0.0544329	0.0544416	-0.00502397	0.0885954	0.0384377	0.0498618	0.0398339	0.0614864	0.0298898	-0.0927763	0.0423381	0.0395421	0.00912902	0.0392575	0.3369360747672	-3.56937475	-6.84198301	-12.9123145	-4.08667132	-0.870709	5.37274	2.14144	17.0	2.445	3.5286	23.0	5.0	16.4825	3.6262	3.6262	3.6712	3.9628	1.22054	1.55536	0.0456163	-0.2524	-0.0151543	4.61	3.4452	3.4452	424.9	1.841	2.52	3.8338	-0.468726	-0.00234039	5.8488	4.4184	4.989	5.818	5.263	-1.04291	0.313427	0.187405	-0.209259	-0.695036	-0.75641	0.0635643	-3.90333	4.19123	4.4184	3.961	2.46916	-0.068	-0.199686	-0.327982	-0.197809	3.96387	3.66507	0.329869	-0.14697	-0.141442	-0.157885	-0.0158951	-0.0834646	-12.633	-0.782291	0.078535	6.604	-1.4665	0
VN_02_01_0531	VN_02_01_0531	0.469032	0.570547	0.632729	0.821345	0.0110462	-0.0991734	-0.159767	-0.194108	-0.196735	-0.207279	0.543767	0.605036	0.480622	0.235494	0.0165458	0.566414	0.30203	0.0178235	-0.181292	-0.295455	-0.340292	-0.396162	-0.413985	0.759151	-0.133041	0.563583	0.659894	0.534958	0.27291	0.113141	-0.0220893	-0.167594	0.154703	-0.0381595	-0.161135	-0.209208	-0.241762	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	-0.279354	0.314888	0.365824	0.318699	-0.0554837	0.708826	0.437235	0.254464	0.0949934	0.00402717	-0.0579069	-0.0604599	-0.0450876	-0.0953406	-0.101765	0.394243	0.455356	0.342798	0.19521	0.118444	0.046753	0.0162052	0.154724	0.074495	0.0281042	0.0045012	-0.00542262	0.383916	0.64939	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	0.624879	-2.26585	-0.182286	0.225621	-2.24055	1.24602	-0.811698	-0.0233828	0.0899827	-0.817458	0.459523	-0.181614	0.0555343	0.0225138	-0.0731277	0.0938935	0.0234231	0.0398195	0.0227202	0.00968449	0.0347151	-0.133664	-0.0186658	0.0347756	-0.0162939	0.0557154	-0.007083843246504	0.280615112	-2.28091856	-7.69211126	2.076806	-0.251002	5.83546	1.91568	15.0	2.546	3.53527	22.0	10.0	19.2724	3.8938	3.8938	3.9902	4.2279	1.15902	1.52636	0.0277181	-0.6521	-0.0584273	4.6	3.4826	3.4826	427.26	1.899	2.882	4.0845	-0.154179	-0.00123365	6.5232	4.6809	4.936	6.07	5.261	-0.947969	0.782119	0.245378	0.360987	-0.387934	-0.308586	0.521738	2.38059	3.94253	4.6809	4.031	1.93153	0.41	-0.0884605	-0.437807	-0.286731	3.84645	3.61426	0.328109	0.0664728	0.0387255	-0.0459135	-0.0100362	0.0435002	-8.797	-0.720032	0.320237	6.31	-0.9989	0
VN_02_01_0533	VN_02_01_0533	0.866654	0.565598	0.640037	0.613986	0.221563	0.0826222	0.0173544	-0.0235463	-0.0234059	-0.0383874	0.598526	0.613671	0.92534	0.598033	0.33041	0.484365	0.834758	0.492987	0.238804	0.105304	0.011616	-0.0337728	-0.057466	0.60818	0.00866177	0.581838	0.540064	0.943577	0.622008	0.381729	0.20473	0.052073	0.5358	0.315269	0.184265	0.0971945	0.0767615	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.034567	0.589243	0.584854	0.55401	0.111796	0.875645	0.619527	0.459804	0.323609	0.246995	0.193572	0.170214	0.298467	0.250184	0.219998	0.696313	0.579519	0.442806	0.307734	0.217812	0.156468	0.126587	0.304194	0.237212	0.186857	0.159925	0.139696	0.687071	0.859321	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	0.800773	-0.986282	-0.0204968	0.750606	-0.837677	1.11875	-0.174144	0.147139	0.293228	-0.148407	0.442636	-0.0184782	0.0651301	0.0879367	0.08916	0.0937187	0.0685102	0.0617868	0.056115	0.0800476	0.0584467	0.0522552	0.0917461	0.061668	0.086878	0.0627457	0.2159229047508	4.74145667	3.86913831	0.940588503	13.5717477	-0.473214	7.22206	2.20568	14.0	2.407	3.68126	30.0	8.0	20.5913	4.2421	4.2421	4.3861	4.6296	0.713137	0.909847	0.0993383	0.0668	-0.044396	5.019	3.8919	3.8919	514.02	1.77	2.043	5.60012	-0.255898	-0.0057403	6.919	5.1211	6.141	7.236	6.576	-0.961625	1.13551	0.286827	-0.124384	-0.821033	-0.762258	0.400342	3.15613	4.16844	5.1211	4.392	2.3808	0.516	-0.0043613	-0.202713	-0.0795094	4.50596	3.97597	0.115058	-0.0793688	-0.150392	-0.210878	-0.0219904	-0.0886737	-9.118	-0.686902	0.380087	7.455	-0.606	0
VN_02_01_0552	VN_02_01_0552	0.598912	0.720116	0.744138	0.738689	0.163489	0.0339762	-0.0374118	-0.0738235	-0.080966	-0.0966111	0.713025	0.716854	0.609707	0.424532	0.225827	0.744353	0.55164	0.306725	0.107523	-0.0266314	-0.117976	-0.143501	-0.162272	0.750994	-0.0266376	0.714802	0.756048	0.65299	0.46377	0.298021	0.14038	-0.0143662	0.414602	0.201948	0.0838555	-0.000653414	-0.0233603	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	-0.0440175	0.665888	0.70662	0.699894	0.103602	1.08407	0.701966	0.559647	0.444258	0.320764	0.206737	0.160964	0.315607	0.228443	0.209624	0.527908	0.779666	0.549979	0.438748	0.308546	0.203124	0.135923	0.41456	0.309431	0.212253	0.156003	0.139865	0.711931	1.02623	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	0.739977	-1.56015	0.227511	0.523729	-1.32699	0.911394	-0.353716	0.123934	0.302063	-0.447629	0.410179	-0.0921066	0.104367	0.117292	0.0640123	0.135891	0.0766059	0.0561592	0.0639184	0.0362202	0.0699214	-0.0499627	0.0983165	0.101411	0.0330629	0.112683	0.3660972336252	-1.84788565	-5.00200098	-11.727263	-5.63958924	0.4656	6.2863	2.53798	19.0	2.593	3.6994	29.0	11.0	21.3948	4.5352	4.5352	4.6316	4.8126	2.04098	2.46901	0.0855265	0.1537	0.0364451	5.377	3.9534	3.9534	522.17	2.2	3.157	4.84601	0.206335	0.00387713	7.325	5.1779	5.574	6.582	5.949	-0.671706	1.22787	0.372386	0.00301573	0.00179781	0.108514	0.668537	3.26585	5.29697	5.1779	4.371	2.40164	0.629	0.162989	0.175328	0.218578	4.5802	4.18477	0.645548	0.202016	0.354118	0.0158629	0.00130161	0.171849	-10.214	-0.41546	0.818258	7.452	-0.6839	0
