FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.4	score.grid.5	score.grid.6	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.18	score.grid.19	score.grid.20	score.grid.21	score.grid.22	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.32	score.grid.33	score.grid.34	score.grid.35	score.grid.36	score.grid.37	score.grid.38	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.46	score.grid.47	score.grid.48	score.grid.49	score.grid.50	score.grid.51	score.grid.52	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.63	score.grid.64	score.grid.65	score.grid.66	score.grid.67	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.77	score.grid.78	score.grid.79	score.grid.80	score.grid.81	score.grid.82	score.grid.83	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS002763	PGS002767	PGS004478	PGS004479	PGS004548	PGS004549	PGS004882	PGS004883	PGS002094	PGS001882	PGS001192	PGS000967	PGS001290	PGS002750	PGS002728	PGS002749	PGS002729	PHENO
VN_01_00_0674	VN_01_00_0674	-0.258725	0.0809742	0.222329	0.472084	0.742475	0.564011	-0.210274	-1.08283	-1.74432	-2.08703	-2.23264	-2.3311	-2.3388	-2.3548	-2.37502	-2.38292	0.0703092	0.201011	0.472555	0.821474	0.968857	0.201436	-1.02506	-2.12469	-2.78869	-3.10024	-3.25914	-3.35924	-3.3655	-3.35726	-3.38732	0.0612624	0.184089	0.450316	0.880387	1.25518	0.724652	-0.60859	-2.40446	-3.55528	-4.09806	-4.48845	-4.59248	-4.65565	-4.65928	-4.69776	0.0889802	0.246126	0.5247	0.838326	0.801365	0.101684	-0.618258	-1.15768	-1.40665	-1.52612	-1.58765	-1.6174	-1.62681	-1.627	-1.63497	0.0777958	0.22056	0.531515	0.952132	1.15966	0.610033	-0.39491	-1.37709	-1.88078	-2.11138	-2.23671	-2.27448	-2.30637	-2.31933	-2.30837	0.0684651	0.199653	0.500829	0.991531	1.51378	1.20561	-0.0231782	-1.43956	-2.35344	-2.81553	-3.02619	-3.14153	-3.18405	-3.18278	-3.20923	0.326566	0.493939	0.501098	0.710761	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	0.673734	-10.4544	0.733529	-0.883928	0.756594	-1.10579	-1.4125	0.262084	-0.434063	0.756163	-0.489179	3.08381	0.0693598	0.0293391	0.382325	0.0250192	-0.307442	-0.0467151	0.149444	0.31426	0.138162	3.26594	0.147951	-1.2846	4.12773	0.292838	-0.190238862156	-608.058786	8.56792947	125.741684	-4331.23119	0.0296336	0.116687	-0.258286	0.275172	-0.0100987	0.0220279	-0.061589	0.31325	0.0113417	0.22055	-0.0318117	0.0617849	-0.0836001	0.240072	1.66	0.211222	0.661	0
VN_01_00_0675	VN_01_00_0675	-0.254799	0.0733671	0.197074	0.40572	0.59453	0.483635	-0.197046	-0.974058	-1.63341	-1.99093	-2.15807	-2.25186	-2.29753	-2.30079	-2.31494	-2.33764	0.0655098	0.176158	0.397502	0.664668	0.730766	0.148831	-0.925441	-1.9505	-2.63288	-2.97733	-3.13753	-3.2337	-3.26312	-3.25933	-3.30626	0.0567464	0.160004	0.386772	0.717035	0.962819	0.542295	-0.614922	-2.15323	-3.34304	-3.91798	-4.26625	-4.39581	-4.50132	-4.50177	-4.53663	0.0829521	0.219931	0.462477	0.72494	0.707667	0.185503	-0.468311	-0.967126	-1.24198	-1.3599	-1.41213	-1.44687	-1.45235	-1.46424	-1.45808	0.0723976	0.201261	0.444698	0.801714	1.01163	0.600827	-0.223934	-1.11534	-1.62141	-1.84911	-1.97188	-2.00575	-2.04699	-2.05589	-2.05197	0.0626802	0.184185	0.420694	0.817711	1.15284	1.04088	0.115312	-1.11136	-1.98602	-2.44971	-2.63572	-2.75179	-2.79405	-2.80649	-2.82724	0.210603	0.221417	0.224198	0.346878	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	0.300292	-4.16	-0.0860185	-0.381022	0.0713755	-0.275817	0.291248	-0.193537	-0.190232	-0.202639	-0.0921134	3.18266	-0.0422761	-0.084741	-0.197992	-0.0479534	-0.345493	-0.0401893	-0.044417	-0.0774744	-0.0438548	2.89115	-0.000634036	-2.096	2.06949	0.113732	-0.11140640406	-533.7398	44.3804955	203.994341	-4195.07755	-0.0550021	-0.0058125	-0.355759	0.108853	-0.0202164	0.0135833	-0.120049	0.188473	0.0030283	0.12835	-0.451474	0.0225835	-0.121335	0.0612796	2.002	0.195429	0.753	0
VN_01_00_0676	VN_01_00_0676	-0.270699	0.0825582	0.216391	0.451822	0.761844	0.575788	-0.151505	-1.03308	-1.76327	-2.13811	-2.31346	-2.41478	-2.43881	-2.45125	-2.47772	-2.48567	0.070935	0.202649	0.466155	0.805754	1.00873	0.34197	-0.881627	-2.06109	-2.82116	-3.18143	-3.37513	-3.46138	-3.48187	-3.49098	-3.5296	0.0623897	0.176117	0.435042	0.877485	1.24572	0.823676	-0.465131	-2.31676	-3.55207	-4.2379	-4.58995	-4.72369	-4.80498	-4.83791	-4.85175	0.0909428	0.245479	0.540941	0.899748	0.863298	0.247157	-0.455943	-1.02826	-1.32981	-1.46524	-1.53196	-1.57013	-1.58078	-1.57608	-1.5728	0.0799175	0.226053	0.495139	0.97305	1.30971	0.776588	-0.168064	-1.17189	-1.73633	-1.99557	-2.12436	-2.17879	-2.21562	-2.23394	-2.23099	0.0674818	0.197517	0.47933	1.07492	1.41474	1.42365	0.314919	-1.13791	-2.08769	-2.60588	-2.86024	-2.98535	-3.03325	-3.04356	-3.0633	0.18973	0.213133	0.209567	0.377604	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	0.283703	-11.3549	-0.298636	-0.302256	-0.872113	-0.115223	-2.94131	-0.0241371	-0.0507423	-0.617253	-0.00371627	2.43014	-0.0210584	-0.00438477	-0.223683	0.016602	-0.317047	-0.0730846	0.131798	0.104525	0.123559	0.832001	0.141684	-0.550908	1.09287	0.113886	-0.1965063600432	-567.127366	-18.5213083	137.286271	-4795.31453	-3.59498e-05	-0.0791251	-0.245076	-0.434957	-0.00646919	-0.0176048	-0.103944	0.16946	0.00897628	0.00541532	-0.475557	0.124722	-0.0977815	0.0330968	2.492	0.221184	0.771	0
VN_01_00_0677	VN_01_00_0677	-0.169741	0.15216	0.407728	0.836266	1.32193	1.36092	0.570771	-0.317494	-0.977375	-1.30517	-1.46489	-1.52265	-1.55672	-1.57395	-1.57665	-1.60547	0.133477	0.364602	0.83993	1.43633	1.83017	1.24597	0.0462551	-1.08013	-1.70106	-2.0067	-2.12866	-2.2144	-2.2457	-2.24358	-2.27698	0.116117	0.333227	0.798872	1.51736	2.18772	1.95055	0.65638	-0.938155	-2.10106	-2.6518	-2.92149	-3.02556	-3.08604	-3.13066	-3.14241	0.159642	0.430219	0.894485	1.42079	1.4897	0.8172	-0.0187147	-0.626885	-0.879141	-0.999196	-1.06079	-1.09621	-1.11006	-1.10561	-1.09978	0.139417	0.387909	0.870413	1.55461	2.03437	1.5538	0.469404	-0.569764	-1.13606	-1.36495	-1.48059	-1.53002	-1.55258	-1.57335	-1.58141	0.120231	0.351124	0.83102	1.61686	2.32786	2.3438	1.17977	-0.351373	-1.36209	-1.80199	-2.02115	-2.1103	-2.14855	-2.14493	-2.15025	0.359081	0.560625	0.565409	0.794959	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	0.75326	1.52578	1.60019	-0.874529	-3.90746	-0.598259	6.52665	0.619356	-0.490585	-1.62957	-0.293342	5.95717	0.133227	-0.262303	-0.382008	-0.213579	-0.222346	-0.0251291	-0.165018	-0.109133	-0.143671	5.98715	0.295405	1.19661	6.76305	0.351314	0.2226173143176	-626.061063	16.6437735	188.573217	-4271.9893	0.00912548	0.0735297	-0.126456	0.0325683	-0.00313028	0.0149542	-0.062257	0.301344	0.00311082	-0.173555	0.0553055	-0.0503692	-0.0494539	0.0746649	1.59	-0.0435185	0.459	0
VN_01_00_0680	VN_01_00_0680	-0.157052	0.142573	0.377221	0.779035	1.26637	1.33061	0.68873	-0.108072	-0.80432	-1.17152	-1.34414	-1.42521	-1.46406	-1.47535	-1.4926	-1.48927	0.125155	0.345844	0.782186	1.36556	1.83971	1.39205	0.335741	-0.80432	-1.48599	-1.84159	-1.98547	-2.07936	-2.11735	-2.10079	-2.13621	0.108879	0.308404	0.736804	1.43967	2.13413	2.0948	1.05618	-0.574597	-1.78193	-2.35564	-2.71235	-2.84838	-2.90611	-2.9473	-2.97317	0.149345	0.397684	0.840524	1.36022	1.52384	0.989439	0.272164	-0.320241	-0.603438	-0.715576	-0.781245	-0.817224	-0.823586	-0.828205	-0.82252	0.131029	0.365881	0.794071	1.45049	2.03771	1.7472	0.81139	-0.178142	-0.719213	-0.965162	-1.08326	-1.13219	-1.15861	-1.17213	-1.16871	0.111675	0.325928	0.771861	1.56591	2.26394	2.49037	1.55012	0.237805	-0.784464	-1.22937	-1.4342	-1.55223	-1.61278	-1.61729	-1.64025	0.332635	0.529908	0.531982	0.776273	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	0.706862	4.07379	1.22357	-0.837873	-0.847048	-0.601543	6.57272	0.756734	-0.614037	-0.25592	-0.464711	5.88044	0.204437	-0.268596	-0.0882714	-0.223431	0.227327	-0.0494183	-0.10949	0.0171164	-0.106276	7.20016	0.305497	1.41416	6.38377	0.304993	0.1748616872544	-479.773555	55.6303148	202.16518	-3293.74364	0.156276	0.0510482	-0.0822411	0.060907	-0.00296595	0.00772873	0.024027	0.25022	0.0162425	0.247297	-0.1659	-0.0930041	-0.0996024	-0.270816	1.779	0.23921	0.907	0
VN_01_00_0681	VN_01_00_0681	-0.233463	0.292688	0.751076	1.36919	2.0109	1.76038	0.687105	-0.604073	-1.44131	-1.83218	-1.98137	-2.06574	-2.10455	-2.12614	-2.12074	-2.13304	0.254893	0.67914	1.43489	2.09642	2.56842	1.51263	-0.142335	-1.58938	-2.38519	-2.74897	-2.89015	-2.97259	-2.98271	-2.99464	-3.00597	0.224607	0.626536	1.32376	2.31204	2.88031	2.37257	0.697998	-1.60277	-2.94521	-3.57799	-3.91044	-4.06591	-4.11747	-4.13359	-4.18626	0.305586	0.773665	1.48655	2.16526	1.99873	0.976106	-0.182469	-0.947036	-1.27903	-1.40107	-1.46855	-1.49868	-1.50522	-1.51894	-1.50073	0.263523	0.689015	1.47384	2.34633	2.75952	1.86119	0.41059	-0.939644	-1.64348	-1.91365	-2.03241	-2.07376	-2.11665	-2.11906	-2.11584	0.230926	0.639032	1.39018	2.44278	3.01531	2.80116	1.24479	-0.719999	-1.93831	-2.49135	-2.71037	-2.84088	-2.89781	-2.906	-2.90201	0.295292	0.415646	0.404452	0.667708	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	0.577452	-3.02231	0.59844	-0.392065	-0.901645	-0.382395	1.68838	0.250892	-0.019446	0.103959	-0.0979483	2.49762	0.125357	0.172871	0.346194	0.164653	-0.192774	0.00454852	0.199508	0.337803	0.182653	4.64371	0.147642	-1.60697	4.21407	0.299674	0.0059182824624	-445.243584	45.1653811	134.108469	-3728.69652	0.17546	-0.0718263	-0.154099	0.167899	-0.00570433	0.00929511	0.062133	0.181332	0.0273861	0.199933	-0.260162	0.120325	-0.0351121	0.267016	1.859	0.18409	0.555	0
VN_01_00_0771	VN_01_00_0771	-0.223447	0.0729554	0.197335	0.446528	0.78679	0.750686	0.131562	-0.673492	-1.36069	-1.74487	-1.9108	-2.01009	-2.03996	-2.04447	-2.05833	-2.06598	0.062699	0.183776	0.439764	0.821426	1.11978	0.62875	-0.452511	-1.5636	-2.25954	-2.6202	-2.79585	-2.8882	-2.91837	-2.91446	-2.94067	0.0546633	0.159886	0.414363	0.886033	1.35257	1.16811	0.0307721	-1.59371	-2.83083	-3.43809	-3.79679	-3.9445	-4.01224	-4.04131	-4.09049	0.0792949	0.220468	0.504883	0.887597	1.01789	0.521581	-0.143268	-0.708151	-1.02025	-1.1586	-1.23842	-1.26633	-1.28206	-1.27946	-1.27934	0.0692164	0.198948	0.470455	0.966809	1.40404	1.08482	0.226073	-0.705452	-1.30365	-1.57211	-1.70023	-1.76917	-1.79876	-1.821	-1.81903	0.0591489	0.175512	0.448205	0.999721	1.58688	1.69126	0.832847	-0.493737	-1.5422	-2.04531	-2.29737	-2.42976	-2.46236	-2.47014	-2.49695	0.299195	0.448132	0.446696	0.623724	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	0.596611	-9.94622	0.61738	0.186287	1.46772	-0.184154	-0.0703795	0.317622	0.00904964	0.424701	-0.0690228	3.39925	0.0713981	0.0636229	0.0204919	0.0792325	-0.0823412	0.0176672	0.118539	-0.0248003	0.117846	4.81248	0.0772352	-0.179783	4.32039	0.166491	0.01918454201988	-659.249197	35.9657743	158.85044	-4205.71955	0.0296932	0.0839469	-0.380384	0.0149028	-0.0140426	0.0105075	-0.040794	0.272972	0.0178826	-0.0151089	0.115446	-0.0021179	-0.00415622	0.00256893	1.738	-0.0769789	0.555	0
VN_01_00_0772	VN_01_00_0772	-0.248633	0.10047	0.273286	0.593128	0.96501	0.884028	0.0595595	-0.901414	-1.62534	-1.96471	-2.13249	-2.19642	-2.22897	-2.23997	-2.25396	-2.25671	0.0867081	0.249771	0.591986	1.06286	1.37017	0.616132	-0.739056	-1.93606	-2.60322	-2.91626	-3.06147	-3.13314	-3.17505	-3.14622	-3.1949	0.0755214	0.220875	0.552141	1.13277	1.63074	1.2602	-0.192189	-2.07612	-3.29393	-3.85991	-4.1423	-4.2857	-4.39492	-4.37951	-4.43172	0.108625	0.296299	0.650334	1.06814	1.10333	0.359026	-0.529297	-1.12226	-1.40958	-1.52033	-1.58322	-1.62227	-1.62741	-1.63145	-1.63186	0.0947918	0.270054	0.623146	1.17424	1.59902	0.973419	-0.19612	-1.28585	-1.8671	-2.0833	-2.20218	-2.25607	-2.28644	-2.30294	-2.30198	0.0814449	0.241209	0.598524	1.2513	1.8836	1.74176	0.355797	-1.30846	-2.3044	-2.77384	-2.99761	-3.09547	-3.14175	-3.14224	-3.15447	0.134719	0.26314	0.294704	0.317921	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.347475	0.117035	0.881218	-0.555883	-5.15842	-0.149759	0.344281	0.343999	-0.174678	-1.92125	-0.0202096	2.64677	0.00215979	0.0776042	-0.528873	0.119356	-0.197514	-0.0709679	0.0972682	-0.00187887	0.0971132	3.26988	0.13608	-0.269734	2.86799	0.126908	-0.1081281233736	-554.86115	8.83811525	145.671491	-4623.42036	0.137538	0.00594027	-0.234216	-0.0137544	-0.0115956	0.00614475	-0.076882	0.215565	0.0194401	-0.107851	-0.197417	-0.2037	0.0622857	-0.228384	1.502	0.0773866	0.842	0
VN_01_00_0809	VN_01_00_0809	-0.177495	0.232446	0.587996	1.16564	1.7592	1.77295	0.859867	-0.172998	-0.93366	-1.33134	-1.49314	-1.5887	-1.62346	-1.64344	-1.64853	-1.65461	0.205264	0.546761	1.16242	1.89966	2.39874	1.72115	0.34328	-0.95613	-1.69372	-2.03974	-2.20308	-2.29182	-2.32641	-2.29633	-2.34643	0.179235	0.491276	1.0961	1.98571	2.76731	2.50394	1.17338	-0.723	-2.01981	-2.63299	-2.98836	-3.12076	-3.194	-3.20017	-3.26864	0.239951	0.611027	1.2219	1.8232	1.93385	1.16152	0.222497	-0.419398	-0.739616	-0.867961	-0.931631	-0.971217	-0.985886	-0.985324	-0.978566	0.210516	0.564416	1.20003	2.0134	2.61575	2.0553	0.853705	-0.275822	-0.886556	-1.18545	-1.2932	-1.3527	-1.3847	-1.38294	-1.38162	0.182944	0.51089	1.14487	2.13691	2.91943	2.98984	1.78184	0.11799	-0.963195	-1.47042	-1.73021	-1.81899	-1.86977	-1.86865	-1.91428	0.0893538	0.146328	0.146124	0.252879	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	0.230441	-1.04219	-0.12258	0.468379	-0.992039	0.302195	5.66688	-0.16601	0.154328	-0.920531	0.206599	6.01335	-0.0273393	0.103312	-0.361041	0.158491	0.20396	-0.044091	0.11639	-0.140858	0.12238	7.12678	0.0207786	-0.446737	6.68799	0.0310952	0.2693537001888	-454.35467	98.8452382	191.441624	-3507.17873	-0.0339946	-0.0428743	-0.421148	-0.0662926	-0.00772847	-0.00132027	-0.073383	0.21038	0.00545189	-0.0801388	0.112531	-0.0483798	-0.00985728	0.0901259	2.012	0.235543	0.635	0
VN_01_00_0810	VN_01_00_0810	-0.266153	0.0907465	0.252895	0.581837	0.981341	0.92328	0.0890353	-0.92667	-1.69875	-2.09583	-2.26954	-2.35404	-2.40486	-2.40971	-2.41514	-2.43377	0.0784904	0.232121	0.566042	1.07763	1.42585	0.704906	-0.690531	-1.99833	-2.76611	-3.11625	-3.28078	-3.37894	-3.4171	-3.39332	-3.44807	0.0682602	0.204117	0.536723	1.14647	1.77272	1.42102	-0.134702	-2.12061	-3.44844	-4.09832	-4.46847	-4.61419	-4.68952	-4.72708	-4.73134	0.100047	0.277702	0.632662	1.0857	1.16805	0.446891	-0.400708	-1.04739	-1.37133	-1.50682	-1.57064	-1.59367	-1.6227	-1.61287	-1.60418	0.0869041	0.250673	0.615671	1.20314	1.65507	1.11574	-0.0320818	-1.15859	-1.79994	-2.07024	-2.17113	-2.22788	-2.27314	-2.26904	-2.27287	0.0755034	0.225449	0.578967	1.24854	2.01142	1.93854	0.630774	-1.06806	-2.16034	-2.70345	-2.95091	-3.04859	-3.09949	-3.09823	-3.13417	0.22708	0.321807	0.309536	0.511039	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	0.457767	-17.3146	0.95704	1.02337	2.37348	0.751343	-4.3596	0.334386	0.180133	1.15055	0.119367	2.25667	0.0649402	-0.0868842	0.00729786	-0.0755855	-0.11159	-0.00906706	-0.0314255	0.0560028	-0.0298646	1.21997	0.14277	-0.375438	0.898029	0.140522	-0.2270317983	-600.562048	-77.5655711	176.548081	-4338.07915	0.075455	0.0217405	-0.277453	0.0504993	-0.0074223	0.00815675	-0.042666	0.19899	0.0288798	0.352295	-0.00631944	-0.18676	-0.0530486	-0.106702	1.908	0.239193	1.069	0
VN_01_00_0811	VN_01_00_0811	-0.260307	0.16301	0.405532	0.788856	1.15391	1.03237	0.119873	-0.909599	-1.65312	-2.03599	-2.21146	-2.29972	-2.33064	-2.34146	-2.36015	-2.37127	0.14506	0.379945	0.786743	1.2452	1.50931	0.710784	-0.680125	-1.96434	-2.67092	-3.02602	-3.19691	-3.28658	-3.32416	-3.31923	-3.34723	0.126645	0.342721	0.744154	1.33423	1.80756	1.30541	-0.127777	-2.08071	-3.34971	-4.02377	-4.33702	-4.48071	-4.55266	-4.56452	-4.6116	0.17288	0.433808	0.850573	1.24399	1.21709	0.455407	-0.415864	-1.04984	-1.3419	-1.46326	-1.5369	-1.56495	-1.58461	-1.58755	-1.57809	0.151778	0.404214	0.852601	1.40472	1.76233	1.10586	-0.0435775	-1.15767	-1.73154	-1.99564	-2.1208	-2.18399	-2.22091	-2.2318	-2.23656	0.13324	0.369177	0.797668	1.46373	2.03208	1.90614	0.570997	-1.05796	-2.10809	-2.61698	-2.84459	-2.98822	-3.03525	-3.02486	-3.0523	0.22439	0.301621	0.323171	0.42244	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	0.415545	6.14316	-0.130933	-0.29067	-1.49941	-0.420266	5.31792	0.0178494	-0.26791	-0.8333	-0.219802	4.18033	0.0527722	0.0417653	0.196294	0.0664731	-0.176011	-0.0259377	0.11405	0.464249	0.103409	5.85003	0.19691	-0.46537	2.97286	0.12515	-0.184532782368	-602.925899	89.3163422	176.46694	-4233.89086	-0.00691266	0.13571	-0.187339	0.0300628	-0.00300306	0.00605159	-0.079285	0.38416	0.0154013	0.0741186	0.0303286	-0.254867	0.0219579	0.195526	1.848	0.274138	0.783	0
VN_01_00_0812	VN_01_00_0812	-0.209229	0.136715	0.368563	0.766383	1.19754	1.35625	0.598189	-0.326953	-1.13428	-1.57647	-1.76392	-1.87299	-1.91074	-1.91111	-1.94219	-1.93993	0.117132	0.336886	0.769839	1.36727	1.74614	1.28862	0.067694	-1.21715	-1.98919	-2.40905	-2.59367	-2.69071	-2.715	-2.71736	-2.74819	0.103761	0.295857	0.720059	1.38049	2.06197	1.95929	0.755251	-1.05403	-2.40835	-3.10895	-3.50831	-3.66503	-3.75452	-3.79191	-3.84697	0.145689	0.379617	0.827321	1.32427	1.54436	0.985402	0.136614	-0.54359	-0.880354	-1.03161	-1.1139	-1.14821	-1.16594	-1.16669	-1.17017	0.127257	0.349229	0.801543	1.44817	1.96784	1.75914	0.72056	-0.432093	-1.09155	-1.38513	-1.52441	-1.59524	-1.62559	-1.64504	-1.64344	0.109103	0.314412	0.748105	1.53695	2.29077	2.38871	1.48645	-0.0632728	-1.16875	-1.76365	-2.01561	-2.16003	-2.22176	-2.23254	-2.24513	0.143389	0.146159	0.16529	0.224711	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	0.206412	-3.13679	-0.162548	-1.26684	-0.700519	-0.930485	4.44827	0.085293	-0.777251	-0.478672	-0.655232	4.08738	0.0573699	-0.226001	-0.116223	-0.17033	0.00410978	-0.0188288	-0.0207478	0.0396588	-0.0183523	7.44238	0.104592	-0.393081	5.23419	0.0840504	0.1480773654384	-659.946251	64.9469784	218.124425	-3816.2552	-0.0212683	-0.0198216	-0.341788	-0.125051	-0.00988414	-0.00498532	0.029483	0.203452	0.00683643	0.00365229	0.105867	0.00599457	-0.12949	0.511121	2.138	0.137532	0.681	0
VN_01_00_0813	VN_01_00_0813	-0.204501	0.27774	0.705186	1.34206	1.96454	1.96861	0.89423	-0.258393	-1.1145	-1.54368	-1.72117	-1.81555	-1.85165	-1.86867	-1.88321	-1.89024	0.240542	0.657646	1.39531	2.23407	2.64572	1.84343	0.27175	-1.1566	-1.98142	-2.36912	-2.53372	-2.63687	-2.6454	-2.65387	-2.68758	0.214041	0.58417	1.29373	2.2944	3.03265	2.73125	1.19256	-0.922473	-2.34292	-3.0669	-3.40548	-3.5745	-3.64207	-3.69663	-3.69311	0.286547	0.719889	1.43088	2.06602	2.14442	1.27857	0.190519	-0.55407	-0.913984	-1.06468	-1.13044	-1.17813	-1.20134	-1.19396	-1.20128	0.251398	0.666017	1.43539	2.27379	2.77297	2.24605	0.862997	-0.423957	-1.15063	-1.43698	-1.57571	-1.64173	-1.68856	-1.6949	-1.68717	0.217492	0.60389	1.33182	2.49004	3.33778	3.20314	1.84774	0.0161963	-1.22167	-1.8258	-2.09995	-2.22669	-2.30082	-2.3065	-2.3287	0.222011	0.313158	0.313522	0.481426	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	0.451043	10.0876	0.0554974	0.185658	2.97454	-0.33729	9.16779	0.11615	-0.152555	0.674491	-0.252437	6.5951	-0.0167175	-0.138297	-0.124081	-0.114715	0.0475282	-0.0371549	-0.03335	-0.0793306	-0.0313674	8.97756	0.0852762	-0.679654	6.92953	0.102245	0.1087680731712	-463.132647	112.461001	223.040234	-3677.42611	0.00148087	-0.100786	-0.32528	-0.0417341	-0.0085242	0.00255037	-0.097373	0.168599	0.00786113	0.0092366	-0.0677991	0.0315098	-0.14342	0.827892	1.491	0.19729	0.663	0
VN_01_00_0814	VN_01_00_0814	-0.22806	0.128655	0.344653	0.729186	1.18098	1.1338	0.303998	-0.64696	-1.39556	-1.77464	-1.93642	-2.02924	-2.07637	-2.07766	-2.07761	-2.10736	0.112837	0.318829	0.724642	1.25048	1.62428	0.944623	-0.360972	-1.58274	-2.29473	-2.65537	-2.83833	-2.91298	-2.94502	-2.9471	-2.98405	0.0980906	0.281308	0.688777	1.34972	1.93872	1.56952	0.291458	-1.56672	-2.90325	-3.47526	-3.86191	-3.98816	-4.05903	-4.06962	-4.15103	0.136556	0.366083	0.7873	1.26867	1.34529	0.649463	-0.128847	-0.751208	-1.04816	-1.18048	-1.25646	-1.29479	-1.29462	-1.29836	-1.29305	0.119211	0.334903	0.759542	1.40902	1.86994	1.3621	0.306496	-0.762212	-1.35207	-1.59492	-1.73564	-1.80387	-1.81864	-1.82939	-1.83975	0.102415	0.302037	0.717799	1.44885	2.11307	2.13601	0.936289	-0.563419	-1.58405	-2.10279	-2.352	-2.46951	-2.48377	-2.50198	-2.5093	0.188633	0.218073	0.215713	0.363769	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	0.300908	4.23925	0.380965	-1.63118	-2.90274	-1.04871	4.10762	0.139051	-0.728763	-1.23864	-0.414297	4.07098	-0.00134079	-0.113815	-0.370576	-0.0101812	-0.0975366	-0.0717109	0.0445209	-0.140262	0.0717227	4.74565	0.0973886	-0.487668	3.7826	0.154493	-0.07847680975548	-501.136482	55.320756	130.825981	-3678.27815	0.0632284	-0.026199	-0.243056	-0.111152	-0.0114223	0.00247955	-0.009991	0.200162	0.0188352	0.134585	-0.103377	-0.043016	-0.0490937	0.0855166	1.745	0.0886371	0.794	0
